imgs,labels
../dataset/imagenet1k/train/n02363005/n02363005_15508.JPEG,-100.0
../dataset/imagenet1k/train/n02086240/n02086240_293.JPEG,-100.0
../dataset/imagenet1k/train/n01847000/n01847000_9986.JPEG,-100.0
../dataset/imagenet1k/train/n02110341/n02110341_1317.JPEG,-100.0
../dataset/imagenet1k/train/n02077923/n02077923_966.JPEG,-100.0
../dataset/imagenet1k/train/n01833805/n01833805_2576.JPEG,-100.0
../dataset/imagenet1k/train/n01806143/n01806143_7042.JPEG,-100.0
../dataset/imagenet1k/train/n01882714/n01882714_19277.JPEG,-100.0
../dataset/imagenet1k/train/n01774750/n01774750_1091.JPEG,-100.0
../dataset/imagenet1k/train/n02279972/n02279972_4344.JPEG,-100.0
../dataset/imagenet1k/train/n01494475/n01494475_1397.JPEG,-100.0
../dataset/imagenet1k/train/n02091032/n02091032_509.JPEG,-100.0
../dataset/imagenet1k/train/n01910747/n01910747_1018.JPEG,-100.0
../dataset/imagenet1k/train/n02279972/n02279972_7350.JPEG,-100.0
../dataset/imagenet1k/train/n02395406/n02395406_4444.JPEG,-100.0
../dataset/imagenet1k/train/n01855672/n01855672_1219.JPEG,-100.0
../dataset/imagenet1k/train/n02233338/n02233338_2897.JPEG,-100.0
../dataset/imagenet1k/train/n01983481/n01983481_23791.JPEG,-100.0
../dataset/imagenet1k/train/n02391049/n02391049_2838.JPEG,-100.0
../dataset/imagenet1k/train/n02106030/n02106030_15770.JPEG,-100.0
../dataset/imagenet1k/train/n02106030/n02106030_8966.JPEG,-100.0
../dataset/imagenet1k/train/n02395406/n02395406_20840.JPEG,-100.0
../dataset/imagenet1k/train/n02094433/n02094433_8225.JPEG,-100.0
../dataset/imagenet1k/train/n02066245/n02066245_10352.JPEG,-100.0
../dataset/imagenet1k/train/n02398521/n02398521_3140.JPEG,-100.0
../dataset/imagenet1k/train/n02088238/n02088238_10422.JPEG,-100.0
../dataset/imagenet1k/train/n02092339/n02092339_1578.JPEG,-100.0
../dataset/imagenet1k/train/n02119022/n02119022_26111.JPEG,-100.0
../dataset/imagenet1k/train/n02098286/n02098286_3773.JPEG,-100.0
../dataset/imagenet1k/train/n02130308/n02130308_21715.JPEG,-100.0
../dataset/imagenet1k/train/n01443537/n01443537_522.JPEG,-100.0
../dataset/imagenet1k/train/n02112137/n02112137_16349.JPEG,-100.0
../dataset/imagenet1k/train/n02226429/n02226429_6075.JPEG,-100.0
../dataset/imagenet1k/train/n01630670/n01630670_5083.JPEG,-100.0
../dataset/imagenet1k/train/n02086240/n02086240_1856.JPEG,-100.0
../dataset/imagenet1k/train/n02346627/n02346627_4669.JPEG,-100.0
../dataset/imagenet1k/train/n02110185/n02110185_6800.JPEG,-100.0
../dataset/imagenet1k/train/n02051845/n02051845_7937.JPEG,-100.0
../dataset/imagenet1k/train/n02134084/n02134084_15880.JPEG,-100.0
../dataset/imagenet1k/train/n01616318/n01616318_4384.JPEG,-100.0
../dataset/imagenet1k/train/n01694178/n01694178_10472.JPEG,-100.0
../dataset/imagenet1k/train/n02165456/n02165456_3415.JPEG,-100.0
../dataset/imagenet1k/train/n02102318/n02102318_10523.JPEG,-100.0
../dataset/imagenet1k/train/n01614925/n01614925_8799.JPEG,-100.0
../dataset/imagenet1k/train/n02410509/n02410509_378.JPEG,-100.0
../dataset/imagenet1k/train/n01632777/n01632777_14951.JPEG,-100.0
../dataset/imagenet1k/train/n02056570/n02056570_8282.JPEG,-100.0
../dataset/imagenet1k/train/n01748264/n01748264_18259.JPEG,-100.0
../dataset/imagenet1k/train/n02119022/n02119022_6828.JPEG,-100.0
../dataset/imagenet1k/train/n01983481/n01983481_7749.JPEG,-100.0
../dataset/imagenet1k/train/n02099601/n02099601_1934.JPEG,-100.0
../dataset/imagenet1k/train/n02325366/n02325366_6267.JPEG,-100.0
../dataset/imagenet1k/train/n02236044/n02236044_17344.JPEG,-100.0
../dataset/imagenet1k/train/n02206856/n02206856_828.JPEG,-100.0
../dataset/imagenet1k/train/n01632777/n01632777_15587.JPEG,-100.0
../dataset/imagenet1k/train/n02085620/n02085620_3147.JPEG,-100.0
../dataset/imagenet1k/train/n01614925/n01614925_6794.JPEG,-100.0
../dataset/imagenet1k/train/n02097298/n02097298_16267.JPEG,-100.0
../dataset/imagenet1k/train/n02363005/n02363005_2634.JPEG,-100.0
../dataset/imagenet1k/train/n02108089/n02108089_2019.JPEG,-100.0
../dataset/imagenet1k/train/n02356798/n02356798_3409.JPEG,-100.0
../dataset/imagenet1k/train/n01860187/n01860187_4319.JPEG,-100.0
../dataset/imagenet1k/train/n02097298/n02097298_9688.JPEG,-100.0
../dataset/imagenet1k/train/n02110185/n02110185_393.JPEG,-100.0
../dataset/imagenet1k/train/n02092339/n02092339_4169.JPEG,-100.0
../dataset/imagenet1k/train/n01983481/n01983481_22633.JPEG,-100.0
../dataset/imagenet1k/train/n02128385/n02128385_14633.JPEG,-100.0
../dataset/imagenet1k/train/n02268443/n02268443_46207.JPEG,-100.0
../dataset/imagenet1k/train/n02423022/n02423022_2225.JPEG,-100.0
../dataset/imagenet1k/train/n01860187/n01860187_1217.JPEG,-100.0
../dataset/imagenet1k/train/n01784675/n01784675_5276.JPEG,-100.0
../dataset/imagenet1k/train/n02106550/n02106550_1701.JPEG,-100.0
../dataset/imagenet1k/train/n02206856/n02206856_6520.JPEG,-100.0
../dataset/imagenet1k/train/n02130308/n02130308_5709.JPEG,-100.0
../dataset/imagenet1k/train/n01860187/n01860187_1617.JPEG,-100.0
../dataset/imagenet1k/train/n02099601/n02099601_5709.JPEG,-100.0
../dataset/imagenet1k/train/n02410509/n02410509_6204.JPEG,-100.0
../dataset/imagenet1k/train/n01847000/n01847000_7840.JPEG,-100.0
../dataset/imagenet1k/train/n01944390/n01944390_2042.JPEG,-100.0
../dataset/imagenet1k/train/n02113799/n02113799_7318.JPEG,-100.0
../dataset/imagenet1k/train/n01614925/n01614925_1814.JPEG,-100.0
../dataset/imagenet1k/train/n02113023/n02113023_3223.JPEG,-100.0
../dataset/imagenet1k/train/n02110958/n02110958_3330.JPEG,-100.0
../dataset/imagenet1k/train/n01847000/n01847000_7761.JPEG,-100.0
../dataset/imagenet1k/train/n02091032/n02091032_6976.JPEG,-100.0
../dataset/imagenet1k/train/n02009912/n02009912_3255.JPEG,-100.0
../dataset/imagenet1k/train/n01616318/n01616318_5497.JPEG,-100.0
../dataset/imagenet1k/train/n02410509/n02410509_4813.JPEG,-100.0
../dataset/imagenet1k/train/n02099712/n02099712_5852.JPEG,-100.0
../dataset/imagenet1k/train/n01847000/n01847000_16277.JPEG,-100.0
../dataset/imagenet1k/train/n02110958/n02110958_4687.JPEG,-100.0
../dataset/imagenet1k/train/n02091134/n02091134_14694.JPEG,-100.0
../dataset/imagenet1k/train/n01694178/n01694178_1212.JPEG,-100.0
../dataset/imagenet1k/train/n02056570/n02056570_1366.JPEG,-100.0
../dataset/imagenet1k/train/n02398521/n02398521_26208.JPEG,-100.0
../dataset/imagenet1k/train/n02108089/n02108089_10078.JPEG,-100.0
../dataset/imagenet1k/train/n01843383/n01843383_6376.JPEG,-100.0
../dataset/imagenet1k/train/n01518878/n01518878_6077.JPEG,-100.0
../dataset/imagenet1k/train/n01614925/n01614925_6967.JPEG,-100.0
../dataset/imagenet1k/train/n02109525/n02109525_67279.JPEG,-100.0
../dataset/imagenet1k/train/n02113023/n02113023_4624.JPEG,-100.0
../dataset/imagenet1k/train/n01820546/n01820546_14093.JPEG,-100.0
../dataset/imagenet1k/train/n01531178/n01531178_29974.JPEG,-100.0
../dataset/imagenet1k/train/n02391049/n02391049_3296.JPEG,-100.0
../dataset/imagenet1k/train/n02129165/n02129165_2978.JPEG,-100.0
../dataset/imagenet1k/train/n02138441/n02138441_8301.JPEG,-100.0
../dataset/imagenet1k/train/n02110958/n02110958_8922.JPEG,-100.0
../dataset/imagenet1k/train/n01694178/n01694178_9870.JPEG,-100.0
../dataset/imagenet1k/train/n01882714/n01882714_7338.JPEG,-100.0
../dataset/imagenet1k/train/n02317335/n02317335_3053.JPEG,-100.0
../dataset/imagenet1k/train/n02108915/n02108915_5074.JPEG,-100.0
../dataset/imagenet1k/train/n02099601/n02099601_6408.JPEG,-100.0
../dataset/imagenet1k/train/n01616318/n01616318_2199.JPEG,-100.0
../dataset/imagenet1k/train/n02106030/n02106030_15031.JPEG,-100.0
../dataset/imagenet1k/train/n02098286/n02098286_5097.JPEG,-100.0
../dataset/imagenet1k/train/n02206856/n02206856_6347.JPEG,-100.0
../dataset/imagenet1k/train/n02088466/n02088466_6940.JPEG,-100.0
../dataset/imagenet1k/train/n02128385/n02128385_2967.JPEG,-100.0
../dataset/imagenet1k/train/n02279972/n02279972_470.JPEG,-100.0
../dataset/imagenet1k/train/n02056570/n02056570_9294.JPEG,-100.0
../dataset/imagenet1k/train/n02094433/n02094433_9506.JPEG,-100.0
../dataset/imagenet1k/train/n02114367/n02114367_8126.JPEG,-100.0
../dataset/imagenet1k/train/n01855672/n01855672_8189.JPEG,-100.0
../dataset/imagenet1k/train/n01770393/n01770393_23270.JPEG,-100.0
../dataset/imagenet1k/train/n01630670/n01630670_3570.JPEG,-100.0
../dataset/imagenet1k/train/n01774750/n01774750_2101.JPEG,-100.0
../dataset/imagenet1k/train/n02099601/n02099601_399.JPEG,-100.0
../dataset/imagenet1k/train/n01498041/n01498041_6128.JPEG,-100.0
../dataset/imagenet1k/train/n02268443/n02268443_11540.JPEG,-100.0
../dataset/imagenet1k/train/n02363005/n02363005_3758.JPEG,-100.0
../dataset/imagenet1k/train/n01531178/n01531178_3260.JPEG,-100.0
../dataset/imagenet1k/train/n02094433/n02094433_3007.JPEG,-100.0
../dataset/imagenet1k/train/n02109525/n02109525_7024.JPEG,-100.0
../dataset/imagenet1k/train/n01498041/n01498041_22356.JPEG,-100.0
../dataset/imagenet1k/train/n01534433/n01534433_4713.JPEG,-100.0
../dataset/imagenet1k/train/n02110185/n02110185_10013.JPEG,-100.0
../dataset/imagenet1k/train/n02236044/n02236044_13237.JPEG,-100.0
../dataset/imagenet1k/train/n02091134/n02091134_3437.JPEG,-100.0
../dataset/imagenet1k/train/n02099712/n02099712_7784.JPEG,-100.0
../dataset/imagenet1k/train/n02128385/n02128385_7773.JPEG,-100.0
../dataset/imagenet1k/train/n02096585/n02096585_7887.JPEG,-100.0
../dataset/imagenet1k/train/n01983481/n01983481_27994.JPEG,-100.0
../dataset/imagenet1k/train/n02091032/n02091032_2347.JPEG,-100.0
../dataset/imagenet1k/train/n01514859/n01514859_7115.JPEG,-100.0
../dataset/imagenet1k/train/n02128757/n02128757_12589.JPEG,-100.0
../dataset/imagenet1k/train/n02363005/n02363005_41201.JPEG,-100.0
../dataset/imagenet1k/train/n02091134/n02091134_2320.JPEG,-100.0
../dataset/imagenet1k/train/n02134084/n02134084_11247.JPEG,-100.0
../dataset/imagenet1k/train/n02268443/n02268443_20429.JPEG,-100.0
../dataset/imagenet1k/train/n02423022/n02423022_1814.JPEG,-100.0
../dataset/imagenet1k/train/n02110341/n02110341_1860.JPEG,-100.0
../dataset/imagenet1k/train/n02071294/n02071294_5258.JPEG,-100.0
../dataset/imagenet1k/train/n02268443/n02268443_19843.JPEG,-100.0
../dataset/imagenet1k/train/n01784675/n01784675_4624.JPEG,-100.0
../dataset/imagenet1k/train/n02091032/n02091032_11062.JPEG,-100.0
../dataset/imagenet1k/train/n01820546/n01820546_6843.JPEG,-100.0
../dataset/imagenet1k/train/n02364673/n02364673_5712.JPEG,-100.0
../dataset/imagenet1k/train/n01632777/n01632777_2069.JPEG,-100.0
../dataset/imagenet1k/train/n02110958/n02110958_718.JPEG,-100.0
../dataset/imagenet1k/train/n01494475/n01494475_1370.JPEG,-100.0
../dataset/imagenet1k/train/n02109525/n02109525_26849.JPEG,-100.0
../dataset/imagenet1k/train/n02236044/n02236044_2603.JPEG,-100.0
../dataset/imagenet1k/train/n01531178/n01531178_13301.JPEG,-100.0
../dataset/imagenet1k/train/n01770393/n01770393_7512.JPEG,-100.0
../dataset/imagenet1k/train/n02317335/n02317335_18833.JPEG,-100.0
../dataset/imagenet1k/train/n01677366/n01677366_17137.JPEG,-100.0
../dataset/imagenet1k/train/n02088094/n02088094_4096.JPEG,-100.0
../dataset/imagenet1k/train/n01644373/n01644373_18380.JPEG,-100.0
../dataset/imagenet1k/train/n02092339/n02092339_7511.JPEG,-100.0
../dataset/imagenet1k/train/n02088094/n02088094_2575.JPEG,-100.0
../dataset/imagenet1k/train/n02128757/n02128757_6265.JPEG,-100.0
../dataset/imagenet1k/train/n01770393/n01770393_21181.JPEG,-100.0
../dataset/imagenet1k/train/n02134084/n02134084_15017.JPEG,-100.0
../dataset/imagenet1k/train/n02051845/n02051845_5949.JPEG,-100.0
../dataset/imagenet1k/train/n02391049/n02391049_5216.JPEG,-100.0
../dataset/imagenet1k/train/n02106550/n02106550_4371.JPEG,-100.0
../dataset/imagenet1k/train/n02325366/n02325366_5599.JPEG,-100.0
../dataset/imagenet1k/train/n02056570/n02056570_5770.JPEG,-100.0
../dataset/imagenet1k/train/n02117135/n02117135_1842.JPEG,-100.0
../dataset/imagenet1k/train/n01833805/n01833805_12342.JPEG,-100.0
../dataset/imagenet1k/train/n02113023/n02113023_7256.JPEG,-100.0
../dataset/imagenet1k/train/n01614925/n01614925_49836.JPEG,-100.0
../dataset/imagenet1k/train/n02165456/n02165456_18834.JPEG,-100.0
../dataset/imagenet1k/train/n02364673/n02364673_4861.JPEG,-100.0
../dataset/imagenet1k/train/n02106662/n02106662_12760.JPEG,-100.0
../dataset/imagenet1k/train/n02226429/n02226429_7948.JPEG,-100.0
../dataset/imagenet1k/train/n01443537/n01443537_2068.JPEG,-100.0
../dataset/imagenet1k/train/n01774750/n01774750_5194.JPEG,-100.0
../dataset/imagenet1k/train/n02109525/n02109525_27423.JPEG,-100.0
../dataset/imagenet1k/train/n02233338/n02233338_13827.JPEG,-100.0
../dataset/imagenet1k/train/n02129604/n02129604_1495.JPEG,-100.0
../dataset/imagenet1k/train/n02129165/n02129165_5522.JPEG,-100.0
../dataset/imagenet1k/train/n01494475/n01494475_16384.JPEG,-100.0
../dataset/imagenet1k/train/n02091032/n02091032_6022.JPEG,-100.0
../dataset/imagenet1k/train/n01632777/n01632777_3937.JPEG,-100.0
../dataset/imagenet1k/train/n01484850/n01484850_4496.JPEG,-100.0
../dataset/imagenet1k/train/n01616318/n01616318_1868.JPEG,-100.0
../dataset/imagenet1k/train/n01847000/n01847000_31826.JPEG,-100.0
../dataset/imagenet1k/train/n02123045/n02123045_4881.JPEG,-100.0
../dataset/imagenet1k/train/n02206856/n02206856_4376.JPEG,-100.0
../dataset/imagenet1k/train/n01847000/n01847000_8364.JPEG,-100.0
../dataset/imagenet1k/train/n02190166/n02190166_6101.JPEG,-100.0
../dataset/imagenet1k/train/n01443537/n01443537_23610.JPEG,-100.0
../dataset/imagenet1k/train/n01677366/n01677366_8788.JPEG,-100.0
../dataset/imagenet1k/train/n01514859/n01514859_1586.JPEG,-100.0
../dataset/imagenet1k/train/n02113799/n02113799_1365.JPEG,-100.0
../dataset/imagenet1k/train/n01910747/n01910747_13031.JPEG,-100.0
../dataset/imagenet1k/train/n02007558/n02007558_864.JPEG,-100.0
../dataset/imagenet1k/train/n02110341/n02110341_586.JPEG,-100.0
../dataset/imagenet1k/train/n02112018/n02112018_8058.JPEG,-100.0
../dataset/imagenet1k/train/n02097298/n02097298_11912.JPEG,-100.0
../dataset/imagenet1k/train/n02007558/n02007558_4845.JPEG,-100.0
../dataset/imagenet1k/train/n02112018/n02112018_1061.JPEG,-100.0
../dataset/imagenet1k/train/n02099601/n02099601_25396.JPEG,-100.0
../dataset/imagenet1k/train/n02114367/n02114367_27586.JPEG,-100.0
../dataset/imagenet1k/train/n02096585/n02096585_2958.JPEG,-100.0
../dataset/imagenet1k/train/n01770393/n01770393_7724.JPEG,-100.0
../dataset/imagenet1k/train/n02092339/n02092339_2494.JPEG,-100.0
../dataset/imagenet1k/train/n02123045/n02123045_3868.JPEG,-100.0
../dataset/imagenet1k/train/n02119022/n02119022_5329.JPEG,-100.0
../dataset/imagenet1k/train/n02009912/n02009912_19755.JPEG,-100.0
../dataset/imagenet1k/train/n02138441/n02138441_11461.JPEG,-100.0
../dataset/imagenet1k/train/n02085620/n02085620_6124.JPEG,-100.0
../dataset/imagenet1k/train/n02099601/n02099601_8440.JPEG,-100.0
../dataset/imagenet1k/train/n02395406/n02395406_9836.JPEG,-100.0
../dataset/imagenet1k/train/n02410509/n02410509_9754.JPEG,-100.0
../dataset/imagenet1k/train/n02128385/n02128385_5492.JPEG,-100.0
../dataset/imagenet1k/train/n02128385/n02128385_325.JPEG,-100.0
../dataset/imagenet1k/train/n01677366/n01677366_11623.JPEG,-100.0
../dataset/imagenet1k/train/n02106166/n02106166_723.JPEG,-100.0
../dataset/imagenet1k/train/n02106166/n02106166_3033.JPEG,-100.0
../dataset/imagenet1k/train/n02085620/n02085620_2225.JPEG,-100.0
../dataset/imagenet1k/train/n02009912/n02009912_12726.JPEG,-100.0
../dataset/imagenet1k/train/n02108089/n02108089_2045.JPEG,-100.0
../dataset/imagenet1k/train/n02088364/n02088364_7937.JPEG,-100.0
../dataset/imagenet1k/train/n02056570/n02056570_20387.JPEG,-100.0
../dataset/imagenet1k/train/n02106166/n02106166_2393.JPEG,-100.0
../dataset/imagenet1k/train/n02190166/n02190166_678.JPEG,-100.0
../dataset/imagenet1k/train/n01484850/n01484850_12894.JPEG,-100.0
../dataset/imagenet1k/train/n02113799/n02113799_1579.JPEG,-100.0
../dataset/imagenet1k/train/n02110185/n02110185_7913.JPEG,-100.0
../dataset/imagenet1k/train/n01986214/n01986214_15757.JPEG,-100.0
../dataset/imagenet1k/train/n01484850/n01484850_29704.JPEG,-100.0
../dataset/imagenet1k/train/n02108915/n02108915_5633.JPEG,-100.0
../dataset/imagenet1k/train/n01843383/n01843383_10759.JPEG,-100.0
../dataset/imagenet1k/train/n01498041/n01498041_7729.JPEG,-100.0
../dataset/imagenet1k/train/n02325366/n02325366_7681.JPEG,-100.0
../dataset/imagenet1k/train/n01498041/n01498041_1000.JPEG,-100.0
../dataset/imagenet1k/train/n01494475/n01494475_21867.JPEG,-100.0
../dataset/imagenet1k/train/n01644373/n01644373_4646.JPEG,-100.0
../dataset/imagenet1k/train/n02071294/n02071294_4698.JPEG,-100.0
../dataset/imagenet1k/train/n02088364/n02088364_7762.JPEG,-100.0
../dataset/imagenet1k/train/n02268443/n02268443_20645.JPEG,-100.0
../dataset/imagenet1k/train/n02113624/n02113624_10278.JPEG,-100.0
../dataset/imagenet1k/train/n02094433/n02094433_3158.JPEG,-100.0
../dataset/imagenet1k/train/n02395406/n02395406_7301.JPEG,-100.0
../dataset/imagenet1k/train/n02066245/n02066245_9146.JPEG,-100.0
../dataset/imagenet1k/train/n01983481/n01983481_468.JPEG,-100.0
../dataset/imagenet1k/train/n02097298/n02097298_3434.JPEG,-100.0
../dataset/imagenet1k/train/n02009912/n02009912_1494.JPEG,-100.0
../dataset/imagenet1k/train/n01677366/n01677366_18709.JPEG,-100.0
../dataset/imagenet1k/train/n02129604/n02129604_24360.JPEG,-100.0
../dataset/imagenet1k/train/n01983481/n01983481_25050.JPEG,-100.0
../dataset/imagenet1k/train/n01494475/n01494475_13000.JPEG,-100.0
../dataset/imagenet1k/train/n02138441/n02138441_9771.JPEG,-100.0
../dataset/imagenet1k/train/n01514859/n01514859_5238.JPEG,-100.0
../dataset/imagenet1k/train/n02398521/n02398521_11815.JPEG,-100.0
../dataset/imagenet1k/train/n02056570/n02056570_7059.JPEG,-100.0
../dataset/imagenet1k/train/n01910747/n01910747_19049.JPEG,-100.0
../dataset/imagenet1k/train/n02051845/n02051845_43726.JPEG,-100.0
../dataset/imagenet1k/train/n01784675/n01784675_19791.JPEG,-100.0
../dataset/imagenet1k/train/n02134084/n02134084_4625.JPEG,-100.0
../dataset/imagenet1k/train/n02110185/n02110185_872.JPEG,-100.0
../dataset/imagenet1k/train/n01498041/n01498041_21608.JPEG,-100.0
../dataset/imagenet1k/train/n02279972/n02279972_27018.JPEG,-100.0
../dataset/imagenet1k/train/n02108915/n02108915_4676.JPEG,-100.0
../dataset/imagenet1k/train/n02106166/n02106166_5047.JPEG,-100.0
../dataset/imagenet1k/train/n01784675/n01784675_5472.JPEG,-100.0
../dataset/imagenet1k/train/n02410509/n02410509_166.JPEG,-100.0
../dataset/imagenet1k/train/n01630670/n01630670_2875.JPEG,-100.0
../dataset/imagenet1k/train/n02007558/n02007558_9114.JPEG,-100.0
../dataset/imagenet1k/train/n01484850/n01484850_28930.JPEG,-100.0
../dataset/imagenet1k/train/n02190166/n02190166_1682.JPEG,-100.0
../dataset/imagenet1k/train/n01534433/n01534433_1006.JPEG,-100.0
../dataset/imagenet1k/train/n02108915/n02108915_5557.JPEG,-100.0
../dataset/imagenet1k/train/n02363005/n02363005_5397.JPEG,-100.0
../dataset/imagenet1k/train/n02009912/n02009912_32055.JPEG,-100.0
../dataset/imagenet1k/train/n02091032/n02091032_7446.JPEG,-100.0
../dataset/imagenet1k/train/n01677366/n01677366_6640.JPEG,-100.0
../dataset/imagenet1k/train/n01514859/n01514859_3283.JPEG,-100.0
../dataset/imagenet1k/train/n02071294/n02071294_5761.JPEG,-100.0
../dataset/imagenet1k/train/n02051845/n02051845_33996.JPEG,-100.0
../dataset/imagenet1k/train/n02056570/n02056570_1182.JPEG,-100.0
../dataset/imagenet1k/train/n02088094/n02088094_227.JPEG,-100.0
../dataset/imagenet1k/train/n02325366/n02325366_12449.JPEG,-100.0
../dataset/imagenet1k/train/n02119022/n02119022_12833.JPEG,-100.0
../dataset/imagenet1k/train/n01882714/n01882714_15642.JPEG,-100.0
../dataset/imagenet1k/train/n02077923/n02077923_15088.JPEG,-100.0
../dataset/imagenet1k/train/n02363005/n02363005_6779.JPEG,-100.0
../dataset/imagenet1k/train/n01806143/n01806143_9020.JPEG,-100.0
../dataset/imagenet1k/train/n02134084/n02134084_3841.JPEG,-100.0
../dataset/imagenet1k/train/n01531178/n01531178_30112.JPEG,-100.0
../dataset/imagenet1k/train/n02268443/n02268443_56294.JPEG,-100.0
../dataset/imagenet1k/train/n02091134/n02091134_8987.JPEG,-100.0
../dataset/imagenet1k/train/n02128757/n02128757_2201.JPEG,-100.0
../dataset/imagenet1k/train/n02066245/n02066245_6182.JPEG,-100.0
../dataset/imagenet1k/train/n01616318/n01616318_1699.JPEG,-100.0
../dataset/imagenet1k/train/n02066245/n02066245_9348.JPEG,-100.0
../dataset/imagenet1k/train/n02088094/n02088094_13145.JPEG,-100.0
../dataset/imagenet1k/train/n02106662/n02106662_2307.JPEG,-100.0
../dataset/imagenet1k/train/n02233338/n02233338_27264.JPEG,-100.0
../dataset/imagenet1k/train/n02106550/n02106550_764.JPEG,-100.0
../dataset/imagenet1k/train/n01860187/n01860187_592.JPEG,-100.0
../dataset/imagenet1k/train/n02098286/n02098286_1081.JPEG,-100.0
../dataset/imagenet1k/train/n02317335/n02317335_13709.JPEG,-100.0
../dataset/imagenet1k/train/n02134084/n02134084_9248.JPEG,-100.0
../dataset/imagenet1k/train/n02364673/n02364673_20214.JPEG,-100.0
../dataset/imagenet1k/train/n01820546/n01820546_6946.JPEG,-100.0
../dataset/imagenet1k/train/n02398521/n02398521_24094.JPEG,-100.0
../dataset/imagenet1k/train/n02088238/n02088238_4773.JPEG,-100.0
../dataset/imagenet1k/train/n01534433/n01534433_4550.JPEG,-100.0
../dataset/imagenet1k/train/n01770393/n01770393_6910.JPEG,-100.0
../dataset/imagenet1k/train/n02113023/n02113023_6235.JPEG,-100.0
../dataset/imagenet1k/train/n01860187/n01860187_4665.JPEG,-100.0
../dataset/imagenet1k/train/n01531178/n01531178_15381.JPEG,-100.0
../dataset/imagenet1k/train/n02097298/n02097298_9788.JPEG,-100.0
../dataset/imagenet1k/train/n01820546/n01820546_17196.JPEG,-100.0
../dataset/imagenet1k/train/n02423022/n02423022_1721.JPEG,-100.0
../dataset/imagenet1k/train/n02410509/n02410509_133.JPEG,-100.0
../dataset/imagenet1k/train/n02099712/n02099712_723.JPEG,-100.0
../dataset/imagenet1k/train/n01910747/n01910747_15234.JPEG,-100.0
../dataset/imagenet1k/train/n02112137/n02112137_16526.JPEG,-100.0
../dataset/imagenet1k/train/n02410509/n02410509_8173.JPEG,-100.0
../dataset/imagenet1k/train/n02088466/n02088466_7129.JPEG,-100.0
../dataset/imagenet1k/train/n02099712/n02099712_1710.JPEG,-100.0
../dataset/imagenet1k/train/n02066245/n02066245_10329.JPEG,-100.0
../dataset/imagenet1k/train/n01944390/n01944390_17224.JPEG,-100.0
../dataset/imagenet1k/train/n02128757/n02128757_18286.JPEG,-100.0
../dataset/imagenet1k/train/n02071294/n02071294_38943.JPEG,-100.0
../dataset/imagenet1k/train/n01616318/n01616318_10603.JPEG,-100.0
../dataset/imagenet1k/train/n02138441/n02138441_265.JPEG,-100.0
../dataset/imagenet1k/train/n01531178/n01531178_17057.JPEG,-100.0
../dataset/imagenet1k/train/n02165456/n02165456_5177.JPEG,-100.0
../dataset/imagenet1k/train/n02102318/n02102318_9205.JPEG,-100.0
../dataset/imagenet1k/train/n02106030/n02106030_10318.JPEG,-100.0
../dataset/imagenet1k/train/n01498041/n01498041_5592.JPEG,-100.0
../dataset/imagenet1k/train/n01833805/n01833805_10663.JPEG,-100.0
../dataset/imagenet1k/train/n01534433/n01534433_12298.JPEG,-100.0
../dataset/imagenet1k/train/n02129165/n02129165_4131.JPEG,-100.0
../dataset/imagenet1k/train/n02086240/n02086240_7217.JPEG,-100.0
../dataset/imagenet1k/train/n02128385/n02128385_521.JPEG,-100.0
../dataset/imagenet1k/train/n02279972/n02279972_13209.JPEG,-100.0
../dataset/imagenet1k/train/n02108089/n02108089_11845.JPEG,-100.0
../dataset/imagenet1k/train/n02108915/n02108915_501.JPEG,-100.0
../dataset/imagenet1k/train/n02129165/n02129165_9131.JPEG,-100.0
../dataset/imagenet1k/train/n01614925/n01614925_43610.JPEG,-100.0
../dataset/imagenet1k/train/n01443537/n01443537_18607.JPEG,-100.0
../dataset/imagenet1k/train/n02096585/n02096585_1727.JPEG,-100.0
../dataset/imagenet1k/train/n01514859/n01514859_8226.JPEG,-100.0
../dataset/imagenet1k/train/n01944390/n01944390_4103.JPEG,-100.0
../dataset/imagenet1k/train/n02165456/n02165456_19104.JPEG,-100.0
../dataset/imagenet1k/train/n02226429/n02226429_580.JPEG,-100.0
../dataset/imagenet1k/train/n02106030/n02106030_29982.JPEG,-100.0
../dataset/imagenet1k/train/n01748264/n01748264_9229.JPEG,-100.0
../dataset/imagenet1k/train/n01847000/n01847000_12444.JPEG,-100.0
../dataset/imagenet1k/train/n02114367/n02114367_11083.JPEG,-100.0
../dataset/imagenet1k/train/n02097298/n02097298_314.JPEG,-100.0
../dataset/imagenet1k/train/n01882714/n01882714_33.JPEG,-100.0
../dataset/imagenet1k/train/n01616318/n01616318_198.JPEG,-100.0
../dataset/imagenet1k/train/n01694178/n01694178_2130.JPEG,-100.0
../dataset/imagenet1k/train/n02066245/n02066245_8415.JPEG,-100.0
../dataset/imagenet1k/train/n01531178/n01531178_17992.JPEG,-100.0
../dataset/imagenet1k/train/n01518878/n01518878_10983.JPEG,-100.0
../dataset/imagenet1k/train/n01514859/n01514859_14545.JPEG,-100.0
../dataset/imagenet1k/train/n02102318/n02102318_3199.JPEG,-100.0
../dataset/imagenet1k/train/n02226429/n02226429_10406.JPEG,-100.0
../dataset/imagenet1k/train/n01518878/n01518878_10239.JPEG,-100.0
../dataset/imagenet1k/train/n02009912/n02009912_3450.JPEG,-100.0
../dataset/imagenet1k/train/n02364673/n02364673_20213.JPEG,-100.0
